callsign,icao24,entry,node,lat,lon,alt_m,velocity_ms,heading,vertrate,dist_to_entry_nm,crossing_time
NSZ8GH,4aca50,N,9,60.26710510253906,18.578638537176722,4427.22,212.20612339274712,192.31788546627104,-11.704320000000001,1.8601525164150958,1776932687.9710567
SAS2023,4ac9e5,N,9,60.26591491699219,18.56604214372306,4488.18,183.53253847354335,191.97137168147952,-9.7536,2.2306032798027324,1776932522.8207085
SAS45H,4ab566,S,160,58.80492646815413,17.889495849609375,4282.4400000000005,111.39821264359244,349.62415507994893,0.0,0.773974404739329,1776931807.0
SAS2678,4ac9f3,S,160,58.804595947265625,17.876439248361894,4617.72,145.39756536951944,22.02727866917134,-10.07872,1.163469681430679,1776932899.0
TKJ7FK,4bb02b,S,160,58.80515922934322,17.876220703125,4495.8,156.49332363509325,2.072298445619098,-18.20672,1.1768494743443734,1776934858.0
SAS1136,4ab567,S,160,58.804046630859375,17.74690689579133,4572.0,115.02512285755685,17.705621858049494,0.0,5.175000742229952,1776933984.0
NSZ3806,4aca92,S,160,58.8046875,18.08774886592742,4274.820000000001,138.377786063649,4.905156140876258,-8.77824,5.432986311868132,1776934295.0
NSZ8KC,4aca95,S,160,58.80404197563559,17.53125,4998.72,149.98491082958978,47.223961240385485,-8.128,11.880154666467908,1776931544.0
PTN61E,3ce18f,S,160,58.80427551269531,17.470210905997984,4046.2200000000003,157.5316234330542,44.073820964603875,-7.477760000000001,13.77843412828975,1776932601.0
SAS106,4cad89,S,160,58.80473327636719,17.444162676411292,5676.900000000001,183.82359027261333,26.42163275442881,-5.20192,14.588757179864754,1776933820.0
SAS404,4cad93,S,160,58.80400085449219,17.384269468245968,5897.88,154.9501570436347,28.77745802047242,-9.42848,16.450861806063312,1776933595.0
FRO674,459a65,S,160,58.804412841796875,17.317908502394154,4145.280000000001,136.769559771031,35.66294164904985,-8.128,18.514729365249543,1776933359.0
SAS864,4cadda,W,45,59.666142867783364,16.720528438173492,3733.8,167.90746045545387,109.3231843181618,-8.77824,10.839995090909404,1776931500.0
SAS073,4ca1cc,W,45,60.221466064453125,16.70007113752694,5989.320000000001,234.04544830718459,159.81245870045004,-13.980160000000001,22.519139017670906,1776932504.1752875
MMD6810,459744,W,45,59.437990350238344,16.69969229862608,3352.8,194.02451708856364,121.6672164294362,-0.32512,24.52110901020189,1776934158.2291594
KLM59U,484ee4,W,45,59.426166081832626,16.697229845770472,3916.6800000000003,197.0186195839063,70.95000863043711,-13.655040000000001,25.231208602950474,1776933800.9131398
SAS80A,4cafd6,W,45,59.36197054588188,16.698650491648706,4549.14,163.16960238877442,61.980643408259155,-9.7536,29.085409046518894,1776931667.5964541
